critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
93,788.0,"b""Cowboy Jack's Juicy Burgers""",1822,1.2115153615104326,6.0,20.0,,20.0,16.0,vegan,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
94,788.0,"b""Cowboy Jack's Juicy Burgers""",1822,1.2115153615104326,7.0,20.0,,20.0,16.0,coconut,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
95,788.0,"b""Cowboy Jack's Juicy Burgers""",1822,1.2115153615104326,8.0,20.0,,20.0,16.0,corn,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
96,788.0,"b""Cowboy Jack's Juicy Burgers""",1599,1.5026041962136065,9.0,20.0,,20.0,16.0,poutine,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
119,788.0,"b""Cowboy Jack's Juicy Burgers""",1593,1.5095506731951418,10.0,20.0,,20.0,16.0,bun,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
120,788.0,"b""Cowboy Jack's Juicy Burgers""",1593,1.5095506731951418,11.0,20.0,,20.0,16.0,wing,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
135,788.0,"b""Cowboy Jack's Juicy Burgers""",1593,1.5095506731951418,12.0,20.0,,20.0,16.0,parking,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
144,788.0,"b""Cowboy Jack's Juicy Burgers""",1593,1.5095506731951418,13.0,20.0,,20.0,16.0,chair,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
146,788.0,"b""Cowboy Jack's Juicy Burgers""",1593,1.5095506731951418,14.0,20.0,,20.0,16.0,plaza,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
148,788.0,"b""Cowboy Jack's Juicy Burgers""",2081,1.229869796078855,15.0,20.0,,20.0,16.0,mall,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
150,788.0,"b""Cowboy Jack's Juicy Burgers""",2081,1.229869796078855,16.0,20.0,,20.0,16.0,clean,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
153,788.0,"b""Cowboy Jack's Juicy Burgers""",2603,0.9768951614464196,17.0,20.0,,20.0,16.0,friendly,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
175,788.0,"b""Cowboy Jack's Juicy Burgers""",2603,0.9768951614464196,18.0,20.0,,20.0,16.0,helpful,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
207,788.0,"b""Cowboy Jack's Juicy Burgers""",2603,0.9768951614464196,19.0,20.0,,20.0,16.0,stuffed,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
229,788.0,"b""Cowboy Jack's Juicy Burgers""",2603,0.9768951614464196,20.0,20.0,fail,20.0,16.0,uber eats,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
,1799.0,b'Fresh Off The Boat',,,0.0,20.0,,20.0,16.0,uber eats,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
115,1799.0,b'Fresh Off The Boat',5869,-0.06713244737427036,1.0,20.0,,20.0,16.0,lobster,[0.0]
1,1799.0,b'Fresh Off The Boat',194,4.1746381520459215,2.0,20.0,,20.0,16.0,fast,"[0.0, 1.0]"
4,1799.0,b'Fresh Off The Boat',194,4.1746381520459215,3.0,20.0,,20.0,16.0,fry,"[0.0, 1.0, 0.0]"
30,1799.0,b'Fresh Off The Boat',194,4.1746381520459215,4.0,20.0,,20.0,16.0,seafood,"[0.0, 1.0, 0.0, 0.0]"
36,1799.0,b'Fresh Off The Boat',238,3.7615584528992576,5.0,20.0,,20.0,16.0,shrimp,"[0.0, 1.0, 0.0, 0.0, 1.0]"
37,1799.0,b'Fresh Off The Boat',238,3.7615584528992576,6.0,20.0,,20.0,16.0,bread,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
46,1799.0,b'Fresh Off The Boat',162,4.551379760154257,7.0,20.0,,20.0,16.0,fish,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
48,1799.0,b'Fresh Off The Boat',162,4.551379760154257,8.0,20.0,,20.0,16.0,burger,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
77,1799.0,b'Fresh Off The Boat',217,5.034603695458811,9.0,20.0,,20.0,16.0,pop,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
84,1799.0,b'Fresh Off The Boat',217,5.034603695458811,10.0,20.0,,20.0,16.0,kimchi,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
92,1799.0,b'Fresh Off The Boat',217,5.034603695458811,11.0,20.0,,20.0,16.0,lemon,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
120,1799.0,b'Fresh Off The Boat',217,5.034603695458811,12.0,20.0,,20.0,16.0,wing,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
148,1799.0,b'Fresh Off The Boat',206,6.404122790887547,13.0,20.0,,20.0,16.0,mall,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
149,1799.0,b'Fresh Off The Boat',91,9.870613383400292,14.0,20.0,,20.0,16.0,quick,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
152,1799.0,b'Fresh Off The Boat',102,9.548977900472687,15.0,20.0,,20.0,16.0,fresh,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
153,1799.0,b'Fresh Off The Boat',82,10.979640751261616,16.0,20.0,,20.0,16.0,friendly,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
179,1799.0,b'Fresh Off The Boat',78,11.392720450408278,17.0,20.0,,20.0,16.0,pricey,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
182,1799.0,b'Fresh Off The Boat',78,11.392720450408278,18.0,20.0,,20.0,16.0,chip,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
197,1799.0,b'Fresh Off The Boat',78,11.392720450408278,19.0,20.0,,20.0,16.0,refreshing,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
211,1799.0,b'Fresh Off The Boat',78,11.392720450408278,20.0,20.0,fail,20.0,16.0,seasoned,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,20.0,,20.0,16.0,seasoned,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
4,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",32,4.783491942758186,1.0,20.0,,20.0,16.0,fry,[1.0]
25,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",32,4.783491942758186,2.0,20.0,,20.0,16.0,vegetarian,"[1.0, 0.0]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",32,4.783491942758186,3.0,20.0,,20.0,16.0,curry,"[1.0, 0.0, 0.0]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",32,4.783491942758186,4.0,20.0,,20.0,16.0,bread,"[1.0, 0.0, 0.0, 0.0]"
41,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",166,3.3608272261132126,5.0,20.0,,20.0,16.0,beer,"[1.0, 0.0, 0.0, 0.0, 1.0]"
49,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6624,-1.1603198464674018,6.0,20.0,,20.0,16.0,cheese,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
50,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7156,-2.516286324727097,7.0,20.0,,20.0,16.0,salad,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
52,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",2209,1.086104258554598,8.0,20.0,,20.0,16.0,beef,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
55,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7221,-3.244874723143481,9.0,20.0,,20.0,16.0,meat,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
104,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6985,-1.9108259022637948,10.0,20.0,,20.0,16.0,sausage,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
111,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6985,-1.9108259022637948,11.0,20.0,,20.0,16.0,lamb,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
114,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6985,-1.9108259022637948,12.0,20.0,,20.0,16.0,tomato,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
141,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6985,-1.9108259022637948,13.0,20.0,,20.0,16.0,washroom,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6985,-1.9108259022637948,14.0,20.0,,20.0,16.0,market,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
148,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1208,3.154228821802121,15.0,20.0,,20.0,16.0,mall,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
150,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1215,3.076402428856779,16.0,20.0,,20.0,16.0,clean,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
152,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",598,5.31106892520315,17.0,20.0,,20.0,16.0,fresh,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
197,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",691,4.822200297569436,18.0,20.0,,20.0,16.0,refreshing,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
206,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",691,4.822200297569436,19.0,20.0,,20.0,16.0,salt,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
211,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",691,4.822200297569436,20.0,20.0,fail,20.0,16.0,seasoned,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
,2528.0,b'Sud Forno',,,0.0,20.0,,20.0,16.0,seasoned,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
40,2528.0,b'Sud Forno',6970,-0.9845322220640864,1.0,20.0,,20.0,16.0,pizza,[1.0]
1,2528.0,b'Sud Forno',923,1.6378154013563717,2.0,20.0,,20.0,16.0,fast,"[1.0, 1.0]"
6,2528.0,b'Sud Forno',923,1.6378154013563717,3.0,20.0,,20.0,16.0,dessert,"[1.0, 1.0, 0.0]"
8,2528.0,b'Sud Forno',5806,-0.5703349811243681,4.0,20.0,,20.0,16.0,lunch,"[1.0, 1.0, 0.0, 1.0]"
11,2528.0,b'Sud Forno',5806,-0.5703349811243681,5.0,20.0,,20.0,16.0,italian,"[1.0, 1.0, 0.0, 1.0, 0.0]"
18,2528.0,b'Sud Forno',5806,-0.5703349811243681,6.0,20.0,,20.0,16.0,bakery,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
37,2528.0,b'Sud Forno',5806,-0.5703349811243681,7.0,20.0,,20.0,16.0,bread,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
47,2528.0,b'Sud Forno',5806,-0.5703349811243681,8.0,20.0,,20.0,16.0,coffee,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
63,2528.0,b'Sud Forno',5806,-0.5703349811243681,9.0,20.0,,20.0,16.0,donut,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,2528.0,b'Sud Forno',5806,-0.5703349811243681,10.0,20.0,,20.0,16.0,espresso,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67,2528.0,b'Sud Forno',5806,-0.5703349811243681,11.0,20.0,,20.0,16.0,croissant,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,2528.0,b'Sud Forno',7216,-3.3930676023954005,12.0,20.0,,20.0,16.0,tart,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
95,2528.0,b'Sud Forno',7216,-3.3930676023954005,13.0,20.0,,20.0,16.0,corn,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
136,2528.0,b'Sud Forno',7216,-3.3930676023954005,14.0,20.0,,20.0,16.0,store,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
142,2528.0,b'Sud Forno',7216,-3.3930676023954005,15.0,20.0,,20.0,16.0,window,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
148,2528.0,b'Sud Forno',1142,1.8445923274359892,16.0,20.0,,20.0,16.0,mall,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
149,2528.0,b'Sud Forno',395,4.395944855449397,17.0,20.0,,20.0,16.0,quick,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
192,2528.0,b'Sud Forno',395,4.395944855449397,18.0,20.0,,20.0,16.0,sweetness,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
205,2528.0,b'Sud Forno',395,4.395944855449397,19.0,20.0,,20.0,16.0,gelato,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
216,2528.0,b'Sud Forno',395,4.395944855449397,20.0,20.0,fail,20.0,16.0,baked,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
,3391.0,b'Rudy',,,0.0,20.0,,20.0,16.0,baked,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
48,3391.0,b'Rudy',73,6.8161400851678735,1.0,20.0,,20.0,16.0,burger,[1.0]
4,3391.0,b'Rudy',130,5.382281156375132,2.0,20.0,,20.0,16.0,fry,"[1.0, 1.0]"
8,3391.0,b'Rudy',154,5.5495733104617555,3.0,20.0,,20.0,16.0,lunch,"[1.0, 1.0, 1.0]"
49,3391.0,b'Rudy',167,6.507392579042964,4.0,20.0,,20.0,16.0,cheese,"[1.0, 1.0, 1.0, 1.0]"
52,3391.0,b'Rudy',85,9.5180905517821,5.0,20.0,,20.0,16.0,beef,"[1.0, 1.0, 1.0, 1.0, 1.0]"
53,3391.0,b'Rudy',85,9.5180905517821,6.0,20.0,,20.0,16.0,tea,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
55,3391.0,b'Rudy',372,6.492428566204964,7.0,20.0,,20.0,16.0,meat,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
76,3391.0,b'Rudy',497,5.748336260515327,8.0,20.0,,20.0,16.0,lettuce,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
81,3391.0,b'Rudy',497,5.748336260515327,9.0,20.0,,20.0,16.0,juice,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
85,3391.0,b'Rudy',277,7.902830979235924,10.0,20.0,,20.0,16.0,patty,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]"
96,3391.0,b'Rudy',277,7.902830979235924,11.0,20.0,,20.0,16.0,poutine,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
114,3391.0,b'Rudy',277,7.902830979235924,12.0,20.0,,20.0,16.0,tomato,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
119,3391.0,b'Rudy',241,8.519308985865532,13.0,20.0,,20.0,16.0,bun,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
148,3391.0,b'Rudy',284,8.585892092193758,14.0,20.0,,20.0,16.0,mall,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
151,3391.0,b'Rudy',230,9.620826410571542,15.0,20.0,,20.0,16.0,busy,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
152,3391.0,b'Rudy',237,10.003219631904322,16.0,20.0,,20.0,16.0,fresh,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
179,3391.0,b'Rudy',237,10.003219631904322,17.0,20.0,,20.0,16.0,pricey,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
182,3391.0,b'Rudy',237,10.003219631904322,18.0,20.0,,20.0,16.0,chip,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
194,3391.0,b'Rudy',237,10.003219631904322,19.0,20.0,,20.0,16.0,gravy,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
203,3391.0,b'Rudy',237,10.003219631904322,20.0,20.0,fail,20.0,16.0,greasy,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
,3521.0,b'Freshii',,,0.0,20.0,,20.0,16.0,greasy,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
152,3521.0,b'Freshii',842,0.565664955616898,1.0,20.0,,20.0,16.0,fresh,[1.0]
1,3521.0,b'Freshii',2420,0.4488944376537177,2.0,20.0,,20.0,16.0,fast,"[1.0, 1.0]"
8,3521.0,b'Freshii',2353,0.5744792680846564,3.0,20.0,,20.0,16.0,lunch,"[1.0, 1.0, 1.0]"
9,3521.0,b'Freshii',2311,0.606179747585524,4.0,20.0,,20.0,16.0,soup,"[1.0, 1.0, 1.0, 1.0]"
22,3521.0,b'Freshii',2311,0.606179747585524,5.0,20.0,,20.0,16.0,french,"[1.0, 1.0, 1.0, 1.0, 0.0]"
45,3521.0,b'Freshii',2273,0.6490319476724119,6.0,20.0,,20.0,16.0,egg,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
50,3521.0,b'Freshii',2706,0.5712878929134881,7.0,20.0,,20.0,16.0,salad,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
53,3521.0,b'Freshii',1935,1.2224096468354038,8.0,20.0,,20.0,16.0,tea,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
54,3521.0,b'Freshii',1935,1.2224096468354038,9.0,20.0,,20.0,16.0,noodle,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
76,3521.0,b'Freshii',1935,1.2224096468354038,10.0,20.0,,20.0,16.0,lettuce,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
77,3521.0,b'Freshii',1935,1.2224096468354038,11.0,20.0,,20.0,16.0,pop,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
79,3521.0,b'Freshii',1935,1.2224096468354038,12.0,20.0,,20.0,16.0,apple,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
81,3521.0,b'Freshii',1935,1.2224096468354038,13.0,20.0,,20.0,16.0,juice,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,3521.0,b'Freshii',2444,0.8118079928849162,14.0,20.0,,20.0,16.0,tart,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
90,3521.0,b'Freshii',2497,0.7816026059261747,15.0,20.0,,20.0,16.0,tuna,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
91,3521.0,b'Freshii',2497,0.7816026059261747,16.0,20.0,,20.0,16.0,wrap,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
148,3521.0,b'Freshii',2504,0.955530613506933,17.0,20.0,,20.0,16.0,mall,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
179,3521.0,b'Freshii',2366,1.0372669996630197,18.0,20.0,,20.0,16.0,pricey,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
195,3521.0,b'Freshii',2366,1.0372669996630197,19.0,20.0,,20.0,16.0,healthy,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
201,3521.0,b'Freshii',2366,1.0372669996630197,20.0,20.0,fail,20.0,16.0,stick,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
,3935.0,b'Daily Press Juicery',,,0.0,20.0,,20.0,16.0,stick,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
81,3935.0,b'Daily Press Juicery',4395,-0.014201024288869341,1.0,20.0,,20.0,16.0,juice,[0.0]
26,3935.0,b'Daily Press Juicery',4395,-0.014201024288869341,2.0,20.0,,20.0,16.0,downtown,"[0.0, 0.0]"
38,3935.0,b'Daily Press Juicery',4395,-0.014201024288869341,3.0,20.0,,20.0,16.0,chocolate,"[0.0, 0.0, 0.0]"
43,3935.0,b'Daily Press Juicery',4395,-0.014201024288869341,4.0,20.0,,20.0,16.0,cake,"[0.0, 0.0, 0.0, 0.0]"
53,3935.0,b'Daily Press Juicery',6331,-0.24976945521268162,5.0,20.0,,20.0,16.0,tea,"[0.0, 0.0, 0.0, 0.0, 1.0]"
79,3935.0,b'Daily Press Juicery',6331,-0.24976945521268162,6.0,20.0,,20.0,16.0,apple,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
